공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,2,0,0,2,2,0,0,0,2,1,11,0,460,273,75,348,43,372,4402,0,4,25
0,2,0,1,0,8,1,0,0,9,1,11,0,1013,99,0,99,43,382,4413,0,4,25
0,2,0,1,2,3,1,0,0,4,1,11,0,366,253,79,332,43,329,4428,0,4,25
0,2,0,1,2,5,1,0,0,6,1,11,0,716,462,34,496,43,353,4378,0,4,25
0,2,0,1,3,13,1,0,0,14,1,11,0,4962,3192,228,3420,43,376,4396,0,4,25
0,2,0,1,2,1,1,0,0,2,1,11,0,474,498,164,662,43,242,4434,0,4,25
0,2,4,1,2,2,2,0,0,4,1,11,0,367,247,247,494,43,137,4394,0,4,25
0,2,9,1,0,3,1,0,0,4,1,11,0,1019,653,301,954,43,328,4410,0,4,25
0,2,0,1,3,11,3,0,0,14,1,11,0,3293,682,860,1542,43,204,4391,0,4,25
0,2,0,1,0,6,1,1,0,8,1,11,0,423,293,115,409,43,308,4382,0,4,25
0,2,5,1,2,5,4,1,0,10,1,11,0,661,461,461,923,43,235,4415,0,4,25
0,2,0,1,0,5,1,0,0,6,1,11,0,416,290,193,483,43,224,4429,0,4,25
0,2,0,0,2,11,1,0,0,12,1,11,0,0,330,93,423,43,239,4412,0,4,25
0,2,9,1,0,2,0,0,0,2,1,11,0,1019,350,50,400,43,239,4411,0,4,25
0,2,0,1,3,3,0,0,0,3,1,11,0,432,592,0,592,43,248,4436,0,4,25
0,2,9,1,3,3,1,0,0,4,1,11,0,988,363,111,474,43,163,4420,0,4,25
0,2,9,1,0,10,6,0,0,16,1,11,0,3828,251,80,331,43,382,4398,0,4,25
0,2,0,0,2,3,2,0,0,5,1,11,0,307,182,51,233,43,198,4406,0,4,25
0,2,0,1,0,33,3,0,0,36,1,11,0,17996,4123,3619,7743,43,187,4399,0,4,25
0,2,2,0,0,34,0,0,0,34,2,11,0,0,4950,165,5115,43,381,4400,0,4,25
0,2,9,1,3,10,1,0,0,11,1,11,0,1327,801,261,1063,43,354,4422,0,4,25
0,2,0,1,2,3,0,0,0,3,1,11,0,432,287,70,357,43,384,4435,0,4,25
0,2,0,1,2,1,2,0,0,3,1,11,0,460,273,75,348,43,270,4405,0,4,25
0,2,0,1,2,2,0,0,0,2,1,11,0,2344,420,474,895,43,382,4385,0,4,25
0,2,2,0,0,25,8,0,0,33,1,11,9,3305,1665,377,2042,43,87,4447,0,4,25
0,2,9,1,0,5,1,1,0,7,1,11,0,1063,328,0,328,43,338,4371,0,4,25
0,2,9,1,0,7,2,0,0,9,1,11,0,15717,751,2227,2978,43,363,4443,0,4,25
0,2,2,0,0,5,2,0,0,7,1,11,0,2907,154,341,496,43,382,4570,0,4,85
0,2,0,0,2,4,5,0,0,9,1,53,8,117,121,115,237,43,28,4568,0,4,85
0,2,9,1,0,1845,100,0,0,1945,0,11,0,271837,117679,91778,209458,43,326,4569,0,4,85
0,2,0,1,0,14,4,0,0,18,1,11,8,1381,412,453,865,43,326,4571,0,4,85
0,2,0,0,3,24,15,0,0,39,1,20,8,1197,733,204,938,43,381,4567,0,4,85
0,2,0,1,0,6,4,0,0,10,1,11,0,828,216,775,991,43,290,4522,0,4,45
0,2,9,1,0,22,8,0,0,30,1,20,0,1226,534,218,752,43,261,4530,0,4,45
0,2,9,1,0,33,2,0,0,35,1,20,0,4132,2316,573,2889,43,350,4553,0,4,45
0,2,0,0,2,4,2,0,0,6,1,11,0,0,371,10,381,43,360,4524,0,4,45
0,2,9,1,0,7,1,0,0,8,1,11,0,0,567,0,567,43,246,4517,0,4,45
