공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,4,3,2,4,4,1,0,0,5,1,1,0,1236,462,0,462,4,255,6413,0,14,41
0,7,5,2,4,3,0,0,0,3,1,1,0,1346,193,69,263,4,126,6428,0,14,41
0,4,2,1,3,0,1,0,0,1,1,1,0,0,16,22,39,4,44,6419,0,14,41
0,4,3,2,4,4,1,0,0,5,1,29,40,1323,264,60,324,4,255,6417,0,14,41
0,4,3,2,1,7,0,0,0,7,1,29,0,6614,516,170,686,4,389,6427,0,14,41
0,4,3,2,4,4,0,0,0,4,1,1,0,897,296,43,339,4,387,6412,0,14,41
0,4,2,1,1,8,0,0,0,8,1,1,0,1270,342,140,482,4,105,6408,0,14,41
0,4,3,2,4,5,0,0,0,5,1,29,0,2764,390,321,711,4,125,6424,0,14,41
0,4,0,2,1,480,40,0,0,520,0,7,0,137052,34550,12370,46920,4,364,6421,0,14,41
0,4,5,2,1,5,0,0,0,5,1,7,0,2047,303,447,751,4,262,8255,0,15,54
0,4,2,1,1,19,30,0,0,49,1,1,0,0,1340,700,2040,4,285,6421,0,14,41
0,4,0,1,1,0,0,0,0,0,1,1,0,0,99,0,99,4,251,6419,0,14,41
0,4,2,1,4,10,2,0,0,12,1,1,0,0,600,60,660,4,331,8256,0,15,54
0,4,6,1,4,4,1,0,0,5,1,1,14,3738,286,683,969,4,29,6432,0,14,41
0,4,0,2,1,20,10,20,15,65,2,1,0,21687,135,110,246,4,421,6398,0,14,41
0,4,9,2,1,6,3,0,0,9,1,1,0,6167,1310,684,1994,4,277,6470,0,14,41
0,4,0,1,1,15,1,14,0,30,1,1,0,5065,422,1128,1550,4,250,6391,0,14,41
0,4,0,2,3,4,8,0,0,12,1,1,0,1317,375,80,456,4,32,6404,0,14,41
0,4,2,1,4,4,1,0,0,5,1,7,0,207,207,0,207,4,43,6394,0,14,41
0,4,9,2,1,5,0,0,0,5,1,7,0,939,692,0,692,4,39,6393,0,14,41
0,4,9,2,4,8,0,0,0,8,1,7,0,652,388,0,388,4,342,6403,0,14,41
0,4,9,1,4,3,1,0,0,4,1,7,0,1584,504,0,504,4,204,6396,0,14,41
0,4,3,2,4,5,0,0,0,5,1,1,0,1027,674,130,804,4,336,8254,0,15,54
0,4,2,1,4,20,5,20,10,55,2,1,0,0,1166,5508,6675,4,415,6398,0,14,41
0,4,3,2,4,10,0,0,0,10,1,1,0,4900,800,1000,1800,4,187,6399,0,14,41
0,7,9,2,4,8,2,0,0,10,1,7,0,2850,672,211,883,4,106,6397,0,14,41
0,4,3,2,4,15,0,0,0,15,1,1,0,5997,1401,3022,4424,4,421,6400,0,14,41
0,4,3,2,4,15,0,0,0,15,1,1,80,4486,1772,1171,2944,4,421,6402,0,14,41
0,4,3,2,4,0,0,0,0,0,1,1,40,5315,1890,5512,7402,4,421,6401,0,14,41
0,4,3,2,4,0,0,0,0,0,1,1,0,2434,879,87,967,4,250,6392,0,14,41
0,4,2,1,3,3,0,0,0,3,1,1,0,0,336,0,336,4,29,6395,0,14,41
0,4,2,1,1,3,0,0,0,3,1,7,0,0,163,0,163,4,39,6393,0,14,41
0,4,9,2,4,4,0,0,0,4,1,7,0,997,178,179,357,4,377,6439,0,14,41
0,4,2,1,3,3,0,0,0,3,1,1,0,0,115,0,115,4,385,6436,0,14,41
0,4,9,2,2,3,0,0,0,3,1,7,0,1047,0,0,0,4,218,8261,0,15,54
0,4,0,2,1,3,1,0,0,4,1,1,0,2203,421,90,511,4,391,6437,0,14,41
0,4,5,2,1,7,1,0,0,8,1,7,0,651,125,114,239,4,250,8259,0,15,54
0,4,9,2,3,2,2,0,0,4,1,7,0,264,264,0,264,4,269,8260,0,15,54
1,1,9,2,1,290,60,0,0,350,2,7,0,19022,8625,10156,18782,4,335,6438,0,14,41
1,1,0,2,1,2,0,0,0,2,1,7,0,44756,11160,4214,15374,4,342,8262,0,15,54
1,5,4,2,4,9,1,0,0,10,1,33,0,2475,1080,311,1391,4,364,6963,0,14,41
0,4,0,2,1,20,0,0,0,20,1,1,0,4553,1850,0,1850,4,13,7048,0,14,41
0,4,0,2,4,20,0,0,0,20,1,4,0,0,595,0,595,4,35,8477,0,15,182
0,4,9,2,1,2,7,0,0,9,1,7,0,1176,421,234,655,4,38,7047,0,14,41
0,4,9,2,3,20,5,0,0,25,1,7,0,2955,777,215,993,4,385,7049,0,14,41
0,4,9,2,4,7,0,0,0,7,1,7,0,463,231,0,231,4,122,8476,0,15,182
0,4,9,2,1,3,0,0,0,3,1,57,52,1555,390,0,390,4,20,7052,0,14,41
0,4,0,2,4,3,0,0,0,3,1,7,0,1651,575,42,618,4,122,7051,0,14,41
0,4,9,2,4,3,0,0,0,3,1,7,0,671,124,0,124,4,365,8478,0,15,182
0,4,9,2,4,3,0,0,0,3,1,7,0,669,192,0,192,4,365,7050,0,14,41
0,4,9,2,2,3,0,0,0,3,1,7,0,1533,453,0,453,4,115,6920,0,14,41
0,4,9,2,4,9,12,0,0,21,1,7,0,4146,588,376,964,4,296,8447,0,15,182
0,4,6,1,1,10,2,0,0,12,1,7,0,660,191,142,334,4,365,8448,0,15,182
0,4,9,2,1,14,3,0,0,17,1,7,0,29990,2640,6671,9311,4,190,6919,0,14,41
0,4,9,2,1,44,29,0,0,73,2,7,0,4907,2948,1404,4353,4,421,8449,0,15,182
0,4,6,1,1,3,0,0,0,3,1,1,0,0,496,0,496,4,31,6916,0,14,41
0,4,9,1,3,1,4,0,0,5,1,7,0,396,115,0,115,4,270,6917,0,14,41
0,4,9,2,4,5,3,0,0,8,1,7,0,1390,549,18,568,4,169,8450,0,15,182
0,4,9,2,1,3,8,3,0,14,1,7,0,4995,840,862,1702,4,204,6918,0,14,41
0,4,0,2,3,8,2,0,0,10,1,1,0,1250,343,148,491,4,395,8446,0,15,182
0,4,9,2,1,7,30,0,0,37,1,1,0,4250,498,117,615,4,283,8455,0,15,182
0,4,9,2,1,1,2,1,0,4,1,7,0,2674,796,949,1745,4,192,6939,0,14,41
0,4,9,2,1,20,5,0,0,25,1,30,0,9040,2973,991,3964,4,323,6936,0,14,41
0,4,0,2,4,20,20,0,0,40,1,1,0,7042,2806,864,3671,4,307,8458,0,15,182
0,4,9,2,1,42,7,0,0,49,1,29,0,6550,2635,692,3327,4,395,8460,0,15,182
0,4,9,2,1,10,0,0,0,10,1,7,0,9272,775,155,930,4,338,6938,0,14,41
0,4,9,2,1,15,1,0,0,16,1,29,0,7272,1296,300,1596,4,368,8456,0,15,182
0,4,2,1,3,9,1,0,0,10,1,7,0,0,248,127,376,4,365,8459,0,15,182
0,4,9,2,1,15,0,0,0,15,1,7,0,7622,1460,306,1766,4,252,8457,0,15,182
0,4,8,1,4,11,3,8,0,22,1,1,0,0,1750,475,2225,4,252,6938,0,14,41
0,4,2,1,1,10,0,0,0,10,1,30,0,3763,496,58,555,4,365,8459,0,15,182
0,4,0,2,1,5,5,0,0,10,1,1,0,7047,1379,15,1394,4,268,6937,0,14,41
0,4,9,2,4,5,8,0,0,13,1,30,0,3636,624,247,872,4,465,8461,0,15,182
0,4,9,2,1,14,4,0,0,18,1,1,0,6566,672,558,1230,4,213,6926,0,14,41
0,4,9,2,1,6,1,0,0,7,1,7,0,851,363,143,506,4,281,6922,0,14,41
0,4,0,1,1,4,1,0,0,5,1,1,50,0,102,102,204,4,22,6923,0,14,41
0,4,9,2,1,10,1,0,0,11,1,7,0,3260,495,802,1297,4,122,6935,0,14,41
0,4,9,2,1,43,12,0,0,55,2,7,0,4582,1206,1651,2857,4,365,6930,0,14,41
