공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,4,6,0,0,2,1,0,0,3,1,37,8,127,62,64,127,29,157,4711,0,4,106
0,4,9,1,2,2,1,0,0,3,1,37,8,145,145,0,145,29,7,4709,0,4,106
0,4,6,0,2,1,1,0,0,2,1,43,8,60,30,30,60,29,146,4702,0,4,106
0,4,6,0,0,2,2,0,0,4,1,37,8,65,33,32,65,29,118,4706,0,4,106
0,4,0,0,0,8,4,0,0,12,1,37,8,85,25,60,85,29,283,4698,0,4,106
0,4,0,0,2,2,0,0,0,2,1,37,8,0,84,15,99,29,291,4704,0,4,106
0,4,6,0,0,7,3,0,0,10,1,37,8,82,205,10,215,29,287,4707,0,4,106
0,4,6,0,2,21,4,0,0,25,1,37,8,172,82,53,136,29,318,4712,0,4,106
0,4,9,0,0,3,2,0,0,5,1,37,8,120,161,0,161,29,7,4710,0,4,106
0,4,0,1,2,4,7,0,0,11,1,37,8,264,60,297,357,29,391,4703,0,4,106
0,4,9,1,3,1,3,0,0,4,1,62,8,547,150,0,150,29,115,4691,0,4,69
0,4,0,1,2,1,3,0,0,4,1,53,8,221,107,69,176,29,78,4687,0,4,69
0,4,0,1,2,4,6,0,0,10,1,53,8,554,225,202,428,29,48,4689,0,4,69
0,4,6,0,2,0,4,0,0,4,1,53,8,554,126,0,126,29,48,4688,0,4,69
0,4,6,0,0,6,1,0,0,7,1,53,8,113,129,0,129,29,283,4690,0,4,69
0,4,6,0,0,6,1,0,0,7,1,43,8,245,97,148,245,29,280,4695,0,4,97
0,4,6,0,2,1,2,0,0,3,1,37,8,106,33,73,106,29,309,4693,0,4,97
0,4,6,0,2,20,1,0,0,21,1,37,8,237,138,99,237,29,280,4696,0,4,97
0,4,9,1,0,36,3,0,0,39,1,18,8,5289,4037,4169,8207,29,18,4694,0,4,97
0,4,9,1,0,89,3,0,0,92,2,18,8,21110,6847,14785,21632,29,18,4692,0,4,97
0,4,0,0,2,1,0,0,0,1,1,62,8,162,156,40,196,29,46,4697,0,4,97
0,4,6,0,0,6,4,0,0,10,1,37,8,198,198,0,198,29,73,4679,0,4,51
0,4,6,0,0,5,11,0,0,16,1,37,8,313,208,104,313,29,75,4676,0,4,51
0,7,9,1,0,8,14,0,0,22,1,37,8,350,314,36,350,29,118,4682,0,4,51
0,4,6,0,2,10,2,0,0,12,1,37,8,457,15,100,115,29,280,4674,0,4,51
0,4,0,1,0,4,2,0,0,6,1,37,8,349,349,0,349,29,317,4678,0,4,51
0,4,0,1,0,6,1,0,0,7,1,37,25,205,93,156,249,29,391,4681,0,4,51
0,4,6,0,2,2,1,0,0,3,1,37,8,291,82,60,143,29,291,4685,0,4,51
0,4,6,0,2,3,6,0,0,9,1,37,8,260,160,38,198,29,75,4680,0,4,51
0,4,4,1,2,3,17,0,0,20,1,37,8,467,298,170,468,29,53,4671,0,4,51
0,4,9,1,2,1,1,0,0,2,1,62,8,169,130,39,169,29,179,4670,0,4,51
0,4,0,0,0,1,3,0,0,4,1,37,8,108,80,0,80,29,70,4675,0,4,51
0,4,6,0,0,2,2,0,0,4,1,37,8,89,89,0,89,29,75,4677,0,4,51
0,4,6,0,0,4,1,0,0,5,1,37,8,63,36,26,63,29,287,4684,0,4,51
0,4,6,0,2,0,3,0,0,3,1,68,8,0,214,0,214,29,52,4669,0,4,51
0,4,6,0,0,8,1,0,0,9,1,37,8,115,80,34,115,29,285,4683,0,4,51
0,4,0,0,0,10,16,0,0,26,1,37,8,348,277,554,831,29,52,4673,0,4,51
0,4,6,0,2,3,3,0,0,6,1,37,8,154,100,16,116,29,70,4672,0,4,51
0,4,6,0,0,9,2,0,0,11,1,37,8,107,34,73,107,29,281,4686,0,4,51
0,4,9,0,2,4,1,0,0,5,1,37,8,419,180,0,180,29,179,4668,0,4,51
0,4,2,0,0,0,0,0,0,0,1,37,8,1028,1018,10,1028,29,391,8420,0,13,30
0,4,9,1,2,3,0,0,0,3,1,18,0,198,155,0,155,29,391,8412,0,13,30
0,4,9,0,2,3,0,0,0,3,1,18,0,109,109,0,109,29,391,8414,0,13,30
0,4,6,0,2,3,1,0,0,4,1,37,8,164,132,0,132,29,391,8419,0,13,30
